"SMILES","SALT","SALT_RATIO","COMPOUND_ID","SAMPLE_ID","SUPPLIER","SUPPLIER_PART_NO","PARENT_AMW","PARENT_EMW","SALTED_MOLECULAR_WEIGHT","MOLECULAR_FORMULA","ALIQUOT_PLATE_BARCODE","ALIQUOT_WELL_ID","ALIQUOT_SOLVENT","ALIQUOT_CONC","ALIQUOT_CONC_UNIT","ALIQUOT_VOLUME","ALIQUOT_VOLUME_UNIT","SOLUBILITY","ALIQUOT_DATE","PURITY_PERCENT","ANALYSIS_DATE","PURITY_METHOD" 
"Cc1onc(c1C(=O)NC(=S)NNC(=O)c2ccc3OCOc3c2)c4ccccc4",,,"CPD003314365","SAM004520636","Vitas-M Laboratory","STK776704",424.4318,424.0841,424.4318,"C20H16N4O5S","BF00010938","P03","DMSO",9.9,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-28T07:00:00.0","LCELS_MUX2"
"ON=C/1C2CCN(CC2)\C1=C\c3ccc(cc3)[N+](=O)[O-]",,,"CPD003312188","SAM004517183","Vitas-M Laboratory","STL147246",273.2923,273.1113,273.2923,"C14H15N3O3","BF00010938","A04","DMSO",9.88,"mM",12,"uL","Soluble","28-Mar-14",0.0,"2014-03-29T07:00:00.0","LCUV214_UPLC3"
"NS(=O)(=O)c1cccnc1Nc2cccc(Cl)c2",,,"CPD000162113","SAM004653944","Life Chemicals","F3406-6569",283.7329,283.0182,283.7329,"C11H10ClN3O2S","BF00010938","B04","DMSO",9.87,"mM",12,"uL","Soluble","28-Mar-14",94.91,"2014-03-28T07:00:00.0","LCELS_MUX2"
"[O-][N+](=O)c1ccc(cc1)C(=O)\C=C\2/Nc3ccccc3NC2=O",,,"CPD003314250","SAM004520464","Vitas-M Laboratory","STK758863",309.2762,309.0749,309.2762,"C16H11N3O4","BF00010938","C04","DMSO",10.02,"mM",12,"uL","Insoluble","28-Mar-14",100.0,"2014-03-28T07:00:00.0","LCUV214_MUX2"
"Brc1cccc(CN2N=C3N(C=CC=C3S(=O)(=O)N4CCCCCC4)C2=O)c1",,,"CPD003443971","SAM004653787","Life Chemicals","F3406-3641",465.364,464.0517,465.364,"C19H21BrN4O3S","BF00010938","D04","DMSO",10.1,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-28T07:00:00.0","LCUV214_MUX2"
"CC(C)OC(=O)c1nnn(c1CN2CCc3ccccc23)c4nonc4N",,,"CPD003314276","SAM004520499","Vitas-M Laboratory","STK761823",369.3841,369.1549,369.3841,"C17H19N7O3","BF00010938","E04","DMSO",10.02,"mM",12,"uL","Soluble","28-Mar-14",96.3,"2014-03-28T07:00:00.0","LCUV214_MUX2"
"Fc1ccc(F)c(NC(=O)CN2CCC(CC2)c3onc(n3)c4cccs4)c1",,,"CPD003444127","SAM004653947","Life Chemicals","F3406-6895",404.4336,404.1118,404.4336,"C19H18F2N4O2S","BF00010938","F04","DMSO",9.89,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-28T07:00:00.0","LCUV214_MUX2"
"CCCC(C)C(=O)\N=C/1\Nc2ccc(cc2S1)S(=O)(=O)C",,,"CPD003310016","SAM004514646","Vitas-M Laboratory","STK852763",326.4343,326.0758,326.4343,"C14H18N2O3S2","BF00010938","G04","DMSO",10.11,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-28T07:00:00.0","LCUV214_MUX2"
"Fc1ccc(CNC(=O)CN2N=C3N(C=CN=C3N4CCOCC4)C2=O)cc1",,,"CPD003444082","SAM004653901","Life Chemicals","F3406-5727",386.3802,386.1502,386.3802,"C18H19FN6O3","BF00010938","H04","DMSO",10.09,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-28T07:00:00.0","LCUV214_MUX2"
"[O-][N+](=O)c1ccc(o1)c2nc3cc(ccc3[nH]2)[N+](=O)[O-]",,,"CPD003314220","SAM004520424","Vitas-M Laboratory","STK755508",274.1928,274.0338,274.1928,"C11H6N4O5","BF00010938","I04","DMSO",9.85,"mM",12,"uL","Soluble","28-Mar-14",98.55,"2014-03-28T07:00:00.0","LCELS_MUX2"
"CCc1ccc(\C=C\2/Oc3c4CN(COc4ccc3C2=O)C5CCS(=O)(=O)C5)cc1",,,"CPD003444522","SAM004654382","Life Chemicals","F5031-0189",425.4974,425.1296,425.4974,"C23H23NO5S","BF00010938","J04","DMSO",10.11,"mM",12,"uL","Soluble","28-Mar-14",0.0,"2014-03-29T07:00:00.0","LCUV214_UPLC3"
"COc1ccc(OC)c(Nc2nc(=O)c3cccnc3s2)c1",,,"CPD000295099","SAM004514547","Vitas-M Laboratory","STK848797",315.3473,315.0677,315.3473,"C15H13N3O3S","BF00010938","K04","DMSO",10.15,"mM",12,"uL","Soluble","28-Mar-14",41.98,"2014-03-29T07:00:00.0","LCUV214_UPLC3"
"Cc1onc(C)c1CN2C(=O)N(c3cccc(Cl)c3)c4ncccc4S2(=O)=O",,,"CPD003444273","SAM004654095","Life Chemicals","F3407-0343",418.854,418.0502,418.854,"C18H15ClN4O4S","BF00010938","L04","DMSO",10.03,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-28T07:00:00.0","LCELS_MUX2"
"CC1CC(C)CN(C1)c2nc3N(C)C(=O)N=C(O)c3n2CCSc4nnc(C)s4",,,"CPD003312087","SAM004517050","Vitas-M Laboratory","STL056969",435.5667,435.1511,435.5667,"C18H25N7O2S2","BF00010938","M04","DMSO",10.1,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-28T07:00:00.0","LCUV214_MUX2"
"CC(C)c1ccc(cc1)S(=O)(=O)NCC(=O)N2CCOC(C2)c3ccccc3",,,"CPD003444518","SAM004654378","Life Chemicals","F5027-0478",402.5071,402.1613,402.5071,"C21H26N2O4S","BF00010938","N04","DMSO",9.94,"mM",12,"uL","Soluble","28-Mar-14",93.0,"2014-03-28T07:00:00.0","LCUV214_MUX2"
"CCOC(=O)c1ccc(N=Cc2cc(N=Nc3nonc3C)ccc2O)cc1",,,"CPD003314159","SAM004520345","Vitas-M Laboratory","STK749423",379.3761,379.128,379.3761,"C19H17N5O4","BF00010938","O04","DMSO",10.02,"mM",12,"uL","Soluble","28-Mar-14",8.79,"2014-03-29T07:00:00.0","LCELS_UPLC3"
"CCOC(=O)Cc1csc(NC(=O)Cc2cc(on2)c3ccccc3F)n1",,,"CPD003444304","SAM004654149","Life Chemicals","F5001-1670",389.4007,389.0845,389.4007,"C18H16FN3O4S","BF00010938","P04","DMSO",10.02,"mM",12,"uL","Soluble","28-Mar-14",98.82,"2014-03-28T07:00:00.0","LCELS_MUX2"
"Cn1ncc(I)c1C(=O)NCCn2cc(cn2)[N+](=O)[O-]",,,"CPD000795184","SAM004509152","Vitas-M Laboratory","STK303163",390.1409,389.9937,390.1409,"C10H11IN6O3","BF00010938","A05","DMSO",10.0,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-28T07:00:00.0","LCUV214_MUX2"
"COc1ccc(OC)c(NC(=O)C(=O)NNC(=O)C2(CC3CC4CC(C3)C2)C4)c1",,,"CPD000425217","SAM004514167","Vitas-M Laboratory","STK825591",401.4641,401.195,401.4641,"C21H27N3O5","BF00010938","B05","DMSO",9.96,"mM",12,"uL","Soluble","28-Mar-14",97.12,"2014-03-28T07:00:00.0","LCELS_MUX2"
"O=C(NC1CS(=O)(=O)C=C1)[C@@H]2CC[C@@H](CNS(=O)(=O)c3ccccc3)CC2",,,"CPD003303217","SAM004507290","Vitas-M Laboratory","STK618410",412.5235,412.1126,412.5235,"C18H24N2O5S2","BF00010938","C05","DMSO",9.94,"mM",12,"uL","Soluble","28-Mar-14",98.66,"2014-03-28T07:00:00.0","LCUV214_MUX2"
"Cc1cccc(NC(=O)c2ccc(s2)[N+](=O)[O-])c1C",,,"CPD000260873","SAM004654754","Life Chemicals","F0447-0446",276.3106,276.0568,276.3106,"C13H12N2O3S","BF00010938","D05","DMSO",10.13,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-28T07:00:00.0","LCUV214_MUX2"
"FC(F)(F)C1=NN2C(=NC(=O)/C(=C/c3ccco3)/C2=N)S1",,,"CPD003306854","SAM004510251","Vitas-M Laboratory","STK531266",314.2419,314.0085,314.2419,"C11H5F3N4O2S","BF00010938","E05","DMSO",9.87,"mM",12,"uL","Soluble","28-Mar-14",92.36,"2014-03-28T07:00:00.0","LCELS_MUX2"
"Fc1ccc(NC(=O)CSc2nnc(CC3=CC(=O)NC(=O)N3)n2c4ccc(F)cc4)cc1",,,"CPD003436398","SAM004655204","Life Chemicals","F0648-0714",470.4519,470.0972,470.4519,"C21H16F2N6O3S","BF00010938","F05","DMSO",9.99,"mM",12,"uL","Soluble","28-Mar-14",98.38,"2014-03-28T07:00:00.0","LCUV214_MUX2"
"Oc1ccc(cc1C=NCCCn2ccnc2)[N+](=O)[O-]",,,"CPD003305333","SAM004507911","Vitas-M Laboratory","STK011155",274.28,274.1065,274.28,"C13H14N4O3","BF00010938","G05","DMSO",9.84,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-28T07:00:00.0","LCELS_MUX2"
"COc1ccc(cc1)S(=O)(=O)N2N=C(CC2c3ccco3)c4ccc(NS(=O)(=O)C)cc4",,,"CPD000324546","SAM004655111","Life Chemicals","F0622-0030",475.5355,475.0871,475.5355,"C21H21N3O6S2","BF00010938","H05","DMSO",10.09,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-28T07:00:00.0","LCUV214_MUX2"
"Cc1ccccc1N2CC(CC2=O)c3nnc(NC(=O)Cc4ccc(Cl)cc4)s3",,,"CPD003306121","SAM004509075","Vitas-M Laboratory","STK282658",426.9191,426.0917,426.9191,"C21H19ClN4O2S","BF00010938","I05","DMSO",10.07,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-28T07:00:00.0","LCUV214_MUX2"
"CC1CN(CC(C)O1)c2ccc(/C=C(\C#N)/c3nc4ccccc4[nH]3)o2",,,"CPD003436546","SAM004655459","Life Chemicals","F0816-0276",348.4056,348.1586,348.4056,"C20H20N4O2","BF00010938","J05","DMSO",10.05,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-28T07:00:00.0","LCUV214_MUX2"
"O=C(NCC1(CC2CC3CC(C2)C1)C3)c4nc5ncccn5n4",,,"CPD000027668","SAM004509387","Vitas-M Laboratory","STK311189",311.3879,311.1746,311.3879,"C17H21N5O","BF00010938","K05","DMSO",9.96,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-28T07:00:00.0","LCUV214_MUX2"
"Oc1ccc(C(=O)OCC(=O)c2ccccc2)c(O)c1",,,"CPD003436514","SAM004655416","Life Chemicals","F0777-0087",272.258,272.0684,272.258,"C15H12O5","BF00010938","L05","DMSO",9.92,"mM",12,"uL","Soluble","28-Mar-14",96.8,"2014-03-28T07:00:00.0","LCELS_MUX2"
"Cc1c(Cl)cccc1NC(=O)c2ccc3C(=O)N(CC4CCCO4)C(=O)c3c2",,,"CPD003306031","SAM004508930","Vitas-M Laboratory","STK255707",398.847,398.1033,398.847,"C21H19ClN2O4","BF00010938","M05","DMSO",10.03,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-28T07:00:00.0","LCUV214_MUX2"
"NC(=O)c1ccsc1NC(=O)c2ccc(F)cc2Cl",,,"CPD003436755","SAM004655849","Life Chemicals","F1358-1002",298.7205,297.9979,298.7205,"C12H8ClFN2O2S","BF00010938","N05","DMSO",10.04,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-28T07:00:00.0","LCUV214_MUX2"
"[NH3+]c1cncc(c1)C(=O)[O-]",,,"CPD000427796","SAM004509998","Vitas-M Laboratory","STK524389",138.1262,138.0429,138.1262,"C6H6N2O2","BF00010938","O05","DMSO",10.14,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-28T07:00:00.0","LCELS_MUX2"
"OC(=O)CCn1cc(C=NNC(=O)c2ccncc2)c(n1)c3cccc(c3)[N+](=O)[O-]",,,"CPD003436695","SAM004655739","Life Chemicals","F1218-0301",408.3742,408.1182,408.3742,"C19H16N6O5","BF00010938","P05","DMSO",10.04,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-28T07:00:00.0","LCELS_MUX2"
"CC1=NN\C(=N\C(=O)C2=CC(=O)c3c(C)cc(C)cc3O2)\S1",,,"CPD003309969","SAM004514587","Vitas-M Laboratory","STK850015",315.347,315.0677,315.347,"C15H13N3O3S","BF00010938","A06","DMSO",10.15,"mM",12,"uL","Insoluble","28-Mar-14",100.0,"2014-03-28T07:00:00.0","LCUV214_MUX2"
"Cc1c(cnn1c2ccccc2)C(=O)N3CCN(CC3)c4ccc(nn4)c5ccccn5",,,"CPD003444577","SAM004654440","Life Chemicals","F5040-0669",425.4857,425.1964,425.4857,"C24H23N7O","BF00010938","B06","DMSO",10.11,"mM",12,"uL","Insoluble","28-Mar-14",97.74,"2014-03-28T07:00:00.0","LCUV214_MUX2"
"COC(=O)c1ccc(N\N=C\2/C(=C(C#N)C(=NC2=O)O)C)cc1",,,"CPD003309931","SAM004514536","Vitas-M Laboratory","STK847983",312.2801,312.0858,312.2801,"C15H12N4O4","BF00010938","C06","DMSO",9.93,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-29T07:00:00.0","LCELS_UPLC3"
"COc1ccc(OC)c(c1)C2=NN(CCNC(=O)Nc3ccccc3)C(=O)C=C2",,,"CPD003440933","SAM004648941","Life Chemicals","F5072-1994",394.4237,394.1641,394.4237,"C21H22N4O4","BF00010938","D06","DMSO",9.89,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-28T07:00:00.0","LCUV214_MUX2"
"COc1ccc(cc1OC)c2nc(no2)c3cc(OC)c(OC)c(OC)c3",,,"CPD003309933","SAM004514538","Vitas-M Laboratory","STK848173",372.3788,372.1321,372.3788,"C19H20N2O6","BF00010938","E06","DMSO",9.94,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-28T07:00:00.0","LCUV214_MUX2"
"O=S(=O)(N1CCN(CC1)c2ccc(nn2)c3cccnc3)c4cccs4",,,"CPD003444581","SAM004654444","Life Chemicals","F5041-0132",387.4791,387.0823,387.4791,"C17H17N5O2S2","BF00010938","F06","DMSO",10.07,"mM",12,"uL","Soluble","28-Mar-14",95.33,"2014-03-28T07:00:00.0","LCUV214_MUX2"
"Cc1nc2NC(=O)C(CC(=O)Nc3ccc(Cl)c(c3)C(F)(F)F)n2n1",,,"CPD002242647","SAM004516204","Vitas-M Laboratory","STL009098",373.7176,373.0553,373.7176,"C14H11ClF3N5O2","BF00010938","G06","DMSO",9.9,"mM",12,"uL","Soluble","28-Mar-14",98.91,"2014-03-28T07:00:00.0","LCELS_MUX2"
"Cn1ccc(n1)C(=O)Nc2oc(nn2)c3oc4ccccc4c3",,,"CPD003441099","SAM004649128","Life Chemicals","F5094-0394",309.2795,309.0861,309.2795,"C15H11N5O3","BF00010938","H06","DMSO",10.02,"mM",12,"uL","Soluble","28-Mar-14",92.65,"2014-03-28T07:00:00.0","LCELS_MUX2"
"Cc1n[nH]c(C)c1NC(=O)c2cc(ccc2Cl)[N+](=O)[O-]",,,"CPD000268723","SAM004514387","Vitas-M Laboratory","STK839225",294.698,294.0519,294.698,"C12H11ClN4O3","BF00010938","I06","DMSO",9.84,"mM",12,"uL","Soluble","28-Mar-14",96.35,"2014-03-28T07:00:00.0","LCUV214_MUX2"
"O=C(NCCNC(=O)c1ccc(NC(=O)C2CC2)cc1)C(c3ccccc3)c4ccccc4",,,"CPD003441366","SAM004649434","Life Chemicals","F5226-0424",441.5215,441.2052,441.5215,"C27H27N3O3","BF00010938","J06","DMSO",9.97,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-28T07:00:00.0","LCUV214_MUX2"
"CC(C)(C)CC(=O)\N=C/1\Nc2ccc(cc2S1)S(=O)(=O)C",,,"CPD003309957","SAM004514569","Vitas-M Laboratory","STK849485",326.4343,326.0758,326.4343,"C14H18N2O3S2","BF00010938","K06","DMSO",10.11,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-28T07:00:00.0","LCUV214_MUX2"
"CS(=O)(=O)N1CCCCC1C(=O)Nc2nc3cc4OCCOc4cc3s2",,,"CPD001369823","SAM004649347","Life Chemicals","F5141-0188",397.4721,397.0766,397.4721,"C16H19N3O5S2","BF00010938","L06","DMSO",10.06,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-28T07:00:00.0","LCUV214_MUX2"
"[O-][N+](=O)c1cc(C#N)ccc1NN2C(=O)c3ccccc3C2=O",,,"CPD000141786","SAM004514813","Vitas-M Laboratory","STK862695",308.2534,308.0545,308.2534,"C15H8N4O4","BF00010938","M06","DMSO",10.06,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-29T07:00:00.0","LCELS_UPLC3"
"Cc1cccc(Nc2ccc(nn2)N3CCN(CC3)S(=O)(=O)c4c(C)onc4C)n1",,,"CPD003441471","SAM004649548","Life Chemicals","F5234-0146",429.496,429.1583,429.496,"C19H23N7O3S","BF00010938","N06","DMSO",10.01,"mM",12,"uL","Soluble","28-Mar-14",98.47,"2014-03-28T07:00:00.0","LCUV214_MUX2"
"OC(=O)C(N1CCN(CC1)c2ccc(cn2)C(F)(F)F)c3c[nH]c4ccc(Cl)cc34",,,"CPD003312966","SAM004518014","Vitas-M Laboratory","STK641142",438.8307,438.107,438.8307,"C20H18ClF3N4O2","BF00010938","O06","DMSO",10.03,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-28T07:00:00.0","LCELS_MUX2"
"CCC(C(=O)Nc1ccc(cc1)S(=O)(=O)N2CCN(CC2)c3cnccn3)c4ccccc4",,,"CPD003441731","SAM004649829","Life Chemicals","F5287-0119",465.5678,465.1834,465.5678,"C24H27N5O3S","BF00010938","P06","DMSO",10.1,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-28T07:00:00.0","LCELS_MUX2"
"COC(=O)\N=C\1/NN=C(S1)c2ccc(OC)cc2",,,"CPD003302223","SAM004505944","Vitas-M Laboratory","STK569076",265.2883,265.0521,265.2883,"C11H11N3O3S","BF00010938","A07","DMSO",10.18,"mM",12,"uL","Soluble","28-Mar-14",95.34,"2014-03-28T07:00:00.0","LCUV214_MUX2"
"[O-][N+](=O)c1ccc(cc1)C(=O)Nc2sccc2C#N",,,"CPD003436820","SAM004655947","Life Chemicals","F1385-0008",273.2663,273.0208,273.2663,"C12H7N3O3S","BF00010938","B07","DMSO",9.88,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-29T07:00:00.0","LCELS_UPLC3"
"CC(C)(CN)CNc1ccc(cc1Cl)[N+](=O)[O-]",,,"CPD002545913","SAM004508532","Vitas-M Laboratory","STK148700",257.7209,257.0931,257.7209,"C11H16ClN3O2","BF00010938","C07","DMSO",10.09,"mM",12,"uL","Soluble","28-Mar-14",98.75,"2014-03-28T07:00:00.0","LCUV214_MUX2"
"ClC(Cl)(Cl)C1(NC(=O)NC(=O)c2ccccc2)OCCO1",,,"CPD003436642","SAM004655620","Life Chemicals","F1023-0168",353.59,351.9784,353.59,"C12H11Cl3N2O4","BF00010938","D07","DMSO",9.9,"mM",12,"uL","Soluble","28-Mar-14",0.0,"2014-03-29T07:00:00.0","LCUV214_UPLC3"
"Cc1ccc2[nH]cc(CCNS(=O)(=O)c3ccc(cc3)[N+](=O)[O-])c2c1",,,"CPD003306152","SAM004509115","Vitas-M Laboratory","STK301268",359.3995,359.0939,359.3995,"C17H17N3O4S","BF00010938","E07","DMSO",10.02,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-28T07:00:00.0","LCUV214_MUX2"
"O=C1NC(=S)/C(=C/c2c[nH]c3ccccc23)/S1",,,"CPD000436216","SAM004655872","Life Chemicals","F1363-0116",260.3288,260.0078,260.3288,"C12H8N2OS2","BF00010938","F07","DMSO",9.99,"mM",12,"uL","Soluble","28-Mar-14",93.13,"2014-03-28T07:00:00.0","LCUV214_MUX2"
"NC1=C(C#N)C(C#N)(C#N)[C@H]([C@@H]2CCCC=C21)c3cccs3",,,"CPD003306875","SAM004510291","Vitas-M Laboratory","STK534602",306.3858,306.0939,306.3858,"C17H14N4S","BF00010938","G07","DMSO",10.12,"mM",12,"uL","Soluble","28-Mar-14",0.0,"2014-03-29T07:00:00.0","LCUV214_UPLC3"
"[O-][N+](=O)c1cc(ccc1NNC(=O)c2cccc(OC(F)F)c2)C(F)(F)F",,,"CPD003436866","SAM004656021","Life Chemicals","F1575-0049",391.255,391.0591,391.255,"C15H10F5N3O4","BF00010938","H07","DMSO",9.97,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-28T07:00:00.0","LCUV214_MUX2"
"COC(=O)\N=C\1/NN=C(S1)c2cccc(OC)c2",,,"CPD003302213","SAM004505933","Vitas-M Laboratory","STK568661",265.2883,265.0521,265.2883,"C11H11N3O3S","BF00010938","I07","DMSO",10.18,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-28T07:00:00.0","LCUV214_MUX2"
"COc1ccccc1Oc2ccc(cc2)S(=O)(=O)N",,,"CPD002523325","SAM004655968","Life Chemicals","F1441-0268",279.3113,279.0565,279.3113,"C13H13NO4S","BF00010938","J07","DMSO",10.02,"mM",12,"uL","Soluble","28-Mar-14",98.65,"2014-03-28T07:00:00.0","LCUV214_MUX2"
"CCSc1nc(NCCN)c2sc3CC(C)(C)OCc3c2n1",,,"CPD003303178","SAM004507235","Vitas-M Laboratory","STK616460",338.4872,338.1235,338.4872,"C15H22N4OS2","BF00010938","K07","DMSO",10.04,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-28T07:00:00.0","LCELS_MUX2"
"Cc1nnsc1C(=O)Nc2c3CSCc3nn2c4ccc(F)cc4",,,"CPD003437127","SAM004651983","Life Chemicals","F1878-0842",361.417,361.0467,361.417,"C15H12FN5OS2","BF00010938","L07","DMSO",9.96,"mM",12,"uL","Soluble","28-Mar-14",40.64,"2014-03-29T07:00:00.0","LCUV214_UPLC3"
"Cc1ccccc1N2CC(CC2=O)c3nnc(NC(=O)Cc4c(F)cccc4Cl)s3",,,"CPD003306124","SAM004509078","Vitas-M Laboratory","STK282716",444.9096,444.0823,444.9096,"C21H18ClFN4O2S","BF00010938","M07","DMSO",9.89,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-28T07:00:00.0","LCUV214_MUX2"
"CN(C)S(=O)(=O)c1ccc(cc1)C(=O)NCc2nnc(SCc3cccc(C)c3)o2",,,"CPD003437165","SAM004652028","Life Chemicals","F1885-1009",446.5404,446.1082,446.5404,"C20H22N4O4S2","BF00010938","N07","DMSO",10.08,"mM",12,"uL","Soluble","28-Mar-14",98.07,"2014-03-28T07:00:00.0","LCUV214_MUX2"
"Cc1ccc(SCCNC(=O)NS(=O)(=O)c2ccc(C)cc2)cc1",,,"CPD003305557","SAM004508233","Vitas-M Laboratory","STK076527",364.4786,364.0915,364.4786,"C17H20N2O3S2","BF00010938","O07","DMSO",9.88,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-28T07:00:00.0","LCELS_MUX2"
"Cc1ccc(cc1)N2CC(CC2=O)NC(=O)NCCc3ccc(cc3)S(=O)(=O)N",,,"CPD001921842","SAM004652222","Life Chemicals","F2024-0377",416.4964,416.1518,416.4964,"C20H24N4O4S","BF00010938","P07","DMSO",10.08,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-28T07:00:00.0","LCELS_MUX2"
"Cc1ccc(cc1[N+](=O)[O-])C(=O)COC(=O)c2cnccn2",,,"CPD000291935","SAM004514817","Vitas-M Laboratory","STK862827",301.2591,301.0698,301.2591,"C14H11N3O5","BF00010938","A08","DMSO",9.96,"mM",12,"uL","Soluble","28-Mar-14",0.0,"2014-03-29T07:00:00.0","LCUV214_UPLC3"
"O=S(=O)(Nc1cc(nn1C2CCS(=O)(=O)C2)c3occc3)c4ccccc4",,,"CPD003441633","SAM004649718","Life Chemicals","F5255-0053",407.4639,407.0609,407.4639,"C17H17N3O5S2","BF00010938","B08","DMSO",10.06,"mM",12,"uL","Soluble","28-Mar-14",96.54,"2014-03-28T07:00:00.0","LCELS_MUX2"
"COc1ccc(\C=N\N2C(=S)NN=C2c3ccncc3)c(OC)c1",,,"CPD003311440","SAM004516322","Vitas-M Laboratory","STL039139",341.3875,341.0946,341.3875,"C16H15N5O2S","BF00010938","C08","DMSO",9.96,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-28T07:00:00.0","LCUV214_MUX2"
"Cc1nn(C)cc1C(=O)NCCc2ccc(cc2)S(=O)(=O)N",,,"CPD003441742","SAM004649848","Life Chemicals","F5302-0234",322.3827,322.1099,322.3827,"C14H18N4O3S","BF00010938","D08","DMSO",9.93,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-28T07:00:00.0","LCUV214_MUX2"
"Cc1n[nH]c(C)c1N2C(=O)c3cccc4c(ccc(C2=O)c34)N5CCOCC5",,,"CPD003309834","SAM004514364","Vitas-M Laboratory","STK838408",376.416,376.1535,376.416,"C21H20N4O3","BF00010938","E08","DMSO",10.1,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-28T07:00:00.0","LCUV214_MUX2"
"Cc1c(Cl)cccc1NCC(CC(=O)O)c2nc3ccccc3[nH]2",,,"CPD003441811","SAM004649917","Life Chemicals","F5321-0226",343.8074,343.1087,343.8074,"C18H18ClN3O2","BF00010938","F08","DMSO",9.89,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-28T07:00:00.0","LCUV214_MUX2"
"FC(F)(F)Oc1ccc(NS(=O)(=O)c2ccc3NC(=O)Oc3c2)cc1",,,"CPD003313537","SAM004518739","Vitas-M Laboratory","STK677606",374.2918,374.0184,374.2918,"C14H9F3N2O5S","BF00010938","G08","DMSO",9.89,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-29T07:00:00.0","LCELS_UPLC3"
"O=C(CSc1oc(CN2C=CC(=O)NC2=O)nn1)NCc3ccc4OCOc4c3",,,"CPD003442066","SAM004650190","Life Chemicals","F5488-0040",417.3958,417.0743,417.3958,"C17H15N5O6S","BF00010938","H08","DMSO",10.06,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-28T07:00:00.0","LCELS_MUX2"
"Cc1nc2cc(NC(=O)C3CN(C(=O)C3)c4ccccc4F)ccc2[nH]1",,,"CPD003311226","SAM004516056","Vitas-M Laboratory","STK942178",352.3622,352.1335,352.3622,"C19H17FN4O2","BF00010938","I08","DMSO",9.93,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-28T07:00:00.0","LCUV214_MUX2"
"CN1C(=O)N(CC(=O)NC2CCCCC2)N=C1C3CCCN(C3)S(=O)(=O)C",,,"CPD003442144","SAM004650276","Life Chemicals","F5501-0176",399.5082,399.194,399.5082,"C17H29N5O4S","BF00010938","J08","DMSO",10.01,"mM",12,"uL","Soluble","28-Mar-14",98.2,"2014-03-28T07:00:00.0","LCELS_MUX2"
"CC(C)(C)C1=NN\C(=N\C(=O)CN2C(=O)Oc3ccccc23)\S1",,,"CPD003309987","SAM004514612","Vitas-M Laboratory","STK851389",332.3775,332.0943,332.3775,"C15H16N4O3S","BF00010938","K08","DMSO",9.93,"mM",12,"uL","Soluble","28-Mar-14",97.76,"2014-03-28T07:00:00.0","LCELS_MUX2"
